word,frequency
солнц,3
взглян,3
ладон,3
преврат,3
кулак,3
порох,3
огн,3
звезд,2
голов,2
стро,2
плет,2
слов,1
музык,1
цо,1
пес,1
ненаписа,1
скольк,1
скаж,1
кукушк,1
проп,1
город,1
жит,1
выселк,1
камн,1
лежа,1
горет,1
пойдет,1
след,1
одинок,1
сильн,1
смел,1
слож,1
пол,1
бо,1
мал,1
оста,1
светл,1
памят,1
трезв,1
ум,1
тверд,1
рук,1
вол,1
вольн,1
кем,1
ласков,1
рассвет,1
встреча,1
ответ,1
тоб,1
плох,1
плеч,1
терпелив,1
