word,frequency
пор,8
сегодн,2
кин,2
вчер,2
слов,2
открыва,2
двер,2
зажига,2
свет,2
уход,2
проч,2
жил,2
чтен,1
книг,1
полезн,1
вещ,1
опасн,1
динам,1
помн,1
скольк,1
лет,1
приня,1
вид,1
скучн,1
смотрет,1
кажд,1
ден,1
ждет,1
ноч,1
жду,1
зна,1
осен,1
прост,1
красив,1
клетк,1
кажет,1
прож,1
сорок,1
дне,1
ухож,1
оставл,1
листок,1
единствен,1
