word,frequency
ноч,2
спат,2
сна,2
газ,2
встава,2
ден,1
лен,1
дым,1
черт,1
сон,1
лет,1
кин,1
конч,1
давн,1
дом,1
нем,1
сиж,1
пен,1
пнем,1
свет,1
уход,1
проч,1
сто,1
таз,1
гор,1
щелчок,1
погас,1
пор,1
крова,1
завтр,1
