word,frequency
дальш,4
пришл,2
действова,2
буд,2
тесн,2
одежд,2
видет,1
окн,1
дом,1
напрот,1
жит,1
живуч,1
кошк,1
заяв,1
прав,1
слыш,1
шелест,1
плащ,1
род,1
квартир,1
нов,1
район,1
потеря,1
невин,1
бо,1
любов,1
нам,1
стал,1
сшит,1
сказа,1
