word,frequency
улиц,6
ид,5
зелен,1
пиджак,1
нрав,1
ботинк,1
красив,1
галстук,1
глад,1
брюк,1
час,1
парикмахерск,1
сидел,1
утр,1
приятел,1
нов,1
пластинк,1
зайд,1
каф,1
вып,1
чашк,1
коф,1
пойд,1
нем,1
зеркал,1
витрин,1
похож,1
бод,1
хол,1
пап,1
скор,1
даст,1
машин,1
поката,1
