word,frequency
троллейбус,6
котор,5
идет,5
восток,4
сосед,2
кажд,2
знает,2
ед,2
зна,2
уйт,2
мест,1
слев,1
долж,1
сест,1
пойм,1
поч,1
холодн,1
знак,1
вмест,1
год,1
тон,1
брод,1
надежд,1
гляд,1
потолок,1
люд,1
брат,1
седьм,1
вод,1
хочет,1
пут,1
гада,1
прок,1
кабин,1
шофер,1
мотор,1
заржавел,1
вперед,1
сид,1
дыш,1
смотр,1
туд,1
дол,1
секунд,1
показа,1
звезд,1
молч,1
нам,1
помог,1
