word,frequency
жизн,9
стекл,9
витрин,9
зна,3
пройдет,3
растворя,3
улиц,2
ид,2
дом,2
темн,1
тянут,1
любл,1
город,1
женщин,1
х,1
'',1
люд,1
кажд,1
идет,1
закрыва,1
двер,1
вниз,1
ряд,1
мно,1
идут,1
смотр,1
кажет,1
мод,1
похож,1
прошл,1
ноч,1
звездопад,1
звезд,1
камн,1
упа,1
наш,1
огород,1
ветер,1
задува,1
пол,1
плащ,1
увид,1
искр,1
сигарет,1
лет,1
темнот,1
сегодн,1
будеш,1
королев,1
дня,1
