word,frequency
дожд,6
виж,4
слыш,4
слеп,3
ноч,3
пьян,3
видн,2
снов,2
приход,2
квартир,2
пуст,2
мал,2
звезд,2
дом,1
стен,1
неб,1
лун,1
глух,1
сплю,1
сны,1
вин,1
нем,1
сильн,1
вид,1
вер,1
пойд,1
помн,1
пост,1
смотр,1
млечн,1
пут,1
утр,1
сут,1
сон,1
миф,1
свет,1
