word,frequency
люб,6
смотр,4
глаз,3
хочеш,3
фильм,3
знаком,3
песн,3
кинотеатр,3
вряд,3
смож,3
вмест,3
душ,2
вышл,2
кин,2
оста,2
знал,2
темн,1
стекл,1
хран,1
сон,1
тво,1
наруш,1
вперед,1
говор,1
похож,1
киноактер,1
зовеш,1
ид,1
дом,1
плох,1
скор,1
навсегд,1
тоб,1
пел,1
слуша,1
остав,1
пок,1
трон,1
