word,frequency
чуж,2
карман,2
пачк,2
сигарет,2
знач,2
плох,2
сегодняшн,2
ден,2
билет,2
самолет,2
серебрист,2
крыл,2
взлет,2
оставля,2
земл,2
лиш,2
тен,2
никт,2
хотел,2
музык,2
сиж,1
смотр,1
неб,1
окн,1
виж,1
одн,1
знаком,1
звезд,1
ход,1
всем,1
дорог,1
туд,1
сюд,1
обернул,1
смог,1
разглядет,1
след,1
виноват,1
вин,1
рук,1
жар,1
загреба,1
мир,1
смерт,1
красн,1
хочет,1
пропада,1
